codigo_producto,descripcion_producto,costo_producto,precio_producto,stock_actual_producto,unidad_de_medida_producto,proveedor_producto,ramo_producto,familia_producto,grupo_producto,marco_producto
1561,PULPA DE TOMATE TAMIZADA PONTEVEDRA 1.020 KG (12 UNI),45.458,55.0,346.0,Uni,DISTRIBUIDORA CUAREIM SRL,ENVASADOS,Sin asignar,Sin asignar,PONTEVEDRA
409,DULCE MEMBRILLO TAXONERA 5 KG,642.053,803.0,1.0,Uni,DISTRIBUIDORA CUAREIM SRL,DULCES Y MERMELADAS,DULCES DE CORTES,Sin asignar,TAXONERA
621,KETCHUP PONTEVEDRA 1 KG (10 UNI),129.734,162.0,60.0,Uni,DISTRIBUIDORA CUAREIM SRL,ADEREZOS,KETCHUP Y SALSAS,Sin asignar,PONTEVEDRA
620,MOSTAZA PONTEVEDRA 1 KG (10 UNI),129.734,162.0,22.0,Uni,DISTRIBUIDORA CUAREIM SRL,ADEREZOS,KETCHUP Y SALSAS,Sin asignar,PONTEVEDRA
949,BARBACOA PONTEVEDRA 1 KG (10 UNI),129.734,162.0,31.0,Uni,DISTRIBUIDORA CUAREIM SRL,ADEREZOS,KETCHUP Y SALSAS,Sin asignar,PONTEVEDRA
1482,MOSTAZA PONTEVEDRA 500 GR (20 UNI),74.077,93.0,18.0,Uni,DISTRIBUIDORA CUAREIM SRL,ADEREZOS,KETCHUP Y SALSAS,Sin asignar,PONTEVEDRA
1439,MOSTAZA PONTEVEDRA 60 GR (30 UNI),17.043,21.0,294.0,Uni,DISTRIBUIDORA CUAREIM SRL,ADEREZOS,KETCHUP Y SALSAS,Sin asignar,PONTEVEDRA
3216,VARIEGATO ARANDANOS PONTEVEDRA 1.2 KG,403.964,525.0,1.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,ESENCIA Y COLORES,Sin asignar,PONTEVEDRA
3256,VARIEGATO DE FRUTOS ROJOS PONTEVEDRA 1.2 KG,403.964,525.0,1.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,ESENCIA Y COLORES,Sin asignar,PONTEVEDRA
3182,VARIEGATO DE NARANJA PONTEVEDRA 1.2 KG,390.701,508.0,2.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,ESENCIA Y COLORES,Sin asignar,PONTEVEDRA
4600,VARIEGATO MARACUYA PONTEVEDRA 1.2 KG,403.964,525.0,2.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,ESENCIA Y COLORES,Sin asignar,PONTEVEDRA
883,QUESO PARRILLERO PROVOLONE CENTENARIO KG,415.684,499.0,5.388,Kg ,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,QUESOS,Sin asignar,CENTENARIO
1246,CHORIZO CON CHEDDAR Y PANCETA CENTENARIO X 3 UNIDADES,338.824,424.0,4.095,Kg ,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,CHORIZO,Sin asignar,CENTENARIO
1247,CHORIZO EXTRA AHUMADO CENTENARIO X 3 UNIDADES,338.824,424.0,0.759,Kg ,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,CHORIZO,Sin asignar,CENTENARIO
1248,CHORIZO EXTRA CENTENARIO X 3 UNIDADES,326.45,408.0,0.072,Kg ,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,CHORIZO,Sin asignar,CENTENARIO
1249,CHORIZO PARRILLERO PURO CERDO CENTENARIO X 10 UNI AL VACIO,253.971,312.0,0.0,Kg ,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,CHORIZO,Sin asignar,CENTENARIO
025,CHORIZO PACK DESGUSTACION CENTENARIO X 5 UNI,364.444,456.0,3.056,Kg ,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,CHORIZO,Sin asignar,CENTENARIO
60030057,CHORIZO CENTENARIO XL X 2 UNIDADES,291.385,364.0,15.426,Kg ,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,CHORIZO,Sin asignar,CENTENARIO
1240,SALAMIN CENTENARIO AL VACIO 180 GR,94.527,118.0,2.0,Uni,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,F SECAS,Sin asignar,CENTENARIO
1241,LONGANIZA CENTENARIO AL VACIO 180 GR,94.527,118.0,6.0,Uni,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,F SECAS,Sin asignar,CENTENARIO
1242,PIPA SALAME CENTENARIO AL VACIO 180 GR,94.527,118.0,11.0,Uni,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,F SECAS,Sin asignar,CENTENARIO
1243,HUNGARO SALAME CENTENARIO AL VACIO 180 GR,94.527,118.0,8.0,Uni,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,F SECAS,Sin asignar,CENTENARIO
1258,SALAMIN FINCETA CENTENARIO AL VACIO 500 GR,220.383,275.0,6.0,Uni,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,F SECAS,Sin asignar,CENTENARIO
1261,PICADITOS SALAMIN CENTENARIO 100 GR,56.569,68.0,0.0,Uni,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,F SECAS,Sin asignar,CENTENARIO
98,FRANKFRUTERS CENTENARIO SUPER LARGO KG,199.26,249.0,0.0,Kg ,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,PANCHOS,Sin asignar,CENTENARIO
1254,FRANKFRUTERS CENTENARIO KG,178.811,224.0,0.498,Kg ,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,PANCHOS,Sin asignar,CENTENARIO
1255,FRANKFRUTERS ARIZONA KG,98.637,123.0,40.175,Kg ,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,PANCHOS,Sin asignar,ARIZONA
4006,SALCHICHAS HUNGARAS 350 GR,343.308,412.0,2.168,Uni,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,PANCHOS,Sin asignar,CENTENARIO
972,FRANKFRUTERS EXTRA CENTENARIO 8 UNI PACK + 4 UNI SIN CARGO,135.658,170.0,1.0,Uni,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,PANCHOS,Sin asignar,CENTENARIO
1264,LOMITO SERRANO EN FETAS CENTENARIO 200 GR,152.439,183.0,2.0,Uni,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,FETEADOS,Sin asignar,CENTENARIO
1265,BONDIOLA CENTENARIO EN FETAS 200 GR,120.44,145.0,0.0,Uni,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,FETEADOS,Sin asignar,CENTENARIO
Q253,JAMON COCIDO ETIQUETA NEGRE CENTENARIO EN FETAS 200 GR,96.075,115.0,0.0,Uni,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,FETEADOS,Sin asignar,CENTENARIO
Q233,PANCETA AHUMADA ESPECIAL CENTENARIO FETAS 200 GR,96.798,116.0,3.0,Uni,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,FETEADOS,Sin asignar,CENTENARIO
5597,FIAMBRE DE CERDO ARIZONA CON COBERTURA KG,179.277,224.0,2.651,Kg ,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,FIAMBRES,Sin asignar,ARIZONA
5599,JAMON COCIDO ETIQUETA NEGRA CENTENARIO KG,388.143,485.0,0.0,Kg ,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,FIAMBRES,Sin asignar,CENTENARIO
1239,PANCETA AHUMADA BACON CENTENARIO AL VACIO KG,325.861,407.0,0.213,Kg ,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,FIAMBRES,Sin asignar,CENTENARIO
1256,FIAMBRE DE CERDO ARIZONA KG,128.871,155.0,16.515,Kg ,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,FIAMBRES,Sin asignar,ARIZONA
1259,SALAME MILAN CENTENARIO PLUS KG,297.448,372.0,26.829,Kg ,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,FIAMBRES,Sin asignar,CENTENARIO
203,MORTADELA ARIZONA FINA KG,130.022,163.0,11.272,Kg ,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,FIAMBRES,Sin asignar,ARIZONA
526,BONDIOLA CENTENARIO AL VACIO KG,582.855,729.0,0.0,Kg ,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,FIAMBRES,Sin asignar,CENTENARIO
994,PANCETA AHUMADA ESPECIAL CENTENARIO KG,386.542,483.0,1.99,Kg ,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,FIAMBRES,Sin asignar,CENTENARIO
Q236,PUNTAS DE PANCETA AHUMADA ESPECIAL CENTENARIO AL VACIO KG,296.552,386.0,3.369,Kg ,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,FIAMBRES,Sin asignar,CENTENARIO
25,MORTADELA CENTENARIO PLUS KG,220.332,275.0,0.08,Kg ,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,FIAMBRES,Sin asignar,CENTENARIO
00566,SALAME MILAN CENTENARIO PLUS MITADES AL VACIO KG,339.465,424.0,0.0,Kg ,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,FIAMBRES,Sin asignar,CENTENARIO
1252,PACK PATE  JAMON + PATE LENGUA CENTENARIO,77.68,97.0,0.0,Uni,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,Sin asignar,Sin asignar,CENTENARIO
026,FIAMBRE DE CERDO CENTENARIO ET ROJA KG (PALETA),165.614,207.0,78.341,Kg ,FRIGORIFICO CENTENARIO S.A,FIAMBRES Y QUESOS,Sin asignar,Sin asignar,CENTENARIO
9202,HARINA SALVADO CAÑUELAS KG (20 UNI),0.55,0.72,117.5,Uni,MOLINO CAÑUELAS URUGUAY S.A,ELABORACION Y PANADERIAS,HARINAS,Sin asignar,CAÑUELAS
5698,PREMEZCLA PAN SANDWICH CAÑUELAS 25KG,26.76,33.45,3.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ELABORACION Y PANADERIAS,HARINAS,Sin asignar,CAÑUELAS
5785,HARINA CAÑUELAS 0 25KG,11.253,13.5,245.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ELABORACION Y PANADERIAS,HARINAS,Sin asignar,CAÑUELAS
5786,HARINA CAÑUELAS 0000 25KG,15.202,18.24,19.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ELABORACION Y PANADERIAS,HARINAS,Sin asignar,CAÑUELAS
5818,HARINA CAÑUELAS 000 25KG,12.804,15.36,40.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ELABORACION Y PANADERIAS,HARINAS,Sin asignar,CAÑUELAS
5888,HARINA CAÑUELAS 0000 5KG (4 UNI),4.525,5.66,62.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ELABORACION Y PANADERIAS,HARINAS,Sin asignar,CAÑUELAS
5895,HARINA FAINA FARINATA KG,2.57,3.47,12.258,Kg ,MOLINO CAÑUELAS URUGUAY S.A,ELABORACION Y PANADERIAS,HARINAS,Sin asignar,CAÑUELAS
HIN0549,HARINA INTEGRAL FINA CAÑUELAS 25 KG,18.59,22.31,1.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ELABORACION Y PANADERIAS,HARINAS,Sin asignar,CAÑUELAS
HIN0474,HARINA CAÑUELAS 0000 CON BLANQUEADOR 25KG,15.2,18.24,3.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ELABORACION Y PANADERIAS,HARINAS,Sin asignar,CAÑUELAS
7475,HARINA CAÑUELAS 000 5KG (4 UNI),3.764,4.52,15.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ELABORACION Y PANADERIAS,HARINAS,Sin asignar,CAÑUELAS
BIZ0267,GALLETAS 9 DE ORO COOKIS CON CHIPS DE COLORES 120 GR (16 UNI),0.759,0.95,45.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ALFAJORES Y GALLETAS,9 DE ORO,Sin asignar,9 DE ORO
BIZ0266,GALLETAS 9 DE ORO COOKIS CON CHIPS BLANCOS 120 GR (16 UNI),0.759,0.95,52.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ALFAJORES Y GALLETAS,9 DE ORO,Sin asignar,9 DE ORO
BIZ0008,SCONCITOS DULCES 9 DE ORO 200 GR (20 UNI),0.799,1.0,0.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ALFAJORES Y GALLETAS,9 DE ORO,Sin asignar,9 DE ORO
BIZ0138,MADALENAS VAINILLA 9 DE ORO 200 GR (10 UNI),1.247,1.56,11.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ALFAJORES Y GALLETAS,9 DE ORO,Sin asignar,CAÑUELAS
BIZ0139,MADALENAS VAINILLA CON DDL 9 DE ORO 230G (10 UNI),1.412,1.76,18.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ALFAJORES Y GALLETAS,9 DE ORO,Sin asignar,9 DE ORO
005,GALLETAS 9 DE ORO AGRIDULCES 420 GR (15 UNI),1.371,1.71,56.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ALFAJORES Y GALLETAS,9 DE ORO,Sin asignar,9 DE ORO
5625,GALLETAS PASEO CRACKERS 300 GR (14 UNI),1.1,1.38,22.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ALFAJORES Y GALLETAS,GALLETAS,Sin asignar,PASEO
5626,GALLETAS 9 DE ORO AZUCARADAS 210 GR (28 UNI),0.8,1.0,77.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ALFAJORES Y GALLETAS,GALLETAS,Sin asignar,9 DE ORO
5627,GALLETAS 9 DE ORO AGRIDULCES 200 GR (20 UNI),0.8,1.0,57.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ALFAJORES Y GALLETAS,GALLETAS,Sin asignar,9 DE ORO
5628,GALLETAS 9 DE ORO AGRIDULCES 100 GR (32 UNI),0.43,0.54,96.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ALFAJORES Y GALLETAS,GALLETAS,Sin asignar,9 DE ORO
5641,GALLETAS PASEO SALVADO 300 GR (14 UNI),1.1,1.38,22.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ALFAJORES Y GALLETAS,GALLETAS,Sin asignar,PASEO
5642,GALLETAS PASEO 5 SEMILLAS 300 GR (14 UNI),1.1,1.38,20.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ALFAJORES Y GALLETAS,GALLETAS,Sin asignar,PASEO
5721,MINI FLORA 9 DE ORO (DIS 8 UNIDAD) (18 UNI),0.38,0.48,69.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ALFAJORES Y GALLETAS,GALLETAS,Sin asignar,9 DE ORO
5892,GALLETAS 9 DE ORO PEPA MEMBRILLO 200GR (16 UNI),1.07,1.34,11.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ALFAJORES Y GALLETAS,GALLETAS,Sin asignar,9 DE ORO
71,GALLETAS ANILLITOS 9 DE ORO COCO 120 GR (16 UNI),0.58,0.72,4.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ALFAJORES Y GALLETAS,GALLETAS,Sin asignar,9 DE ORO
84,GALLETAS 9 DE ORO AVENA Y PASAS 120 GR (16 UNI),0.76,0.95,17.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ALFAJORES Y GALLETAS,GALLETAS,Sin asignar,CAÑUELAS
BIZ0269,GALLETAS 9 DE ORO COOKIS CON CHIPS DE CHOCOLATE 120 GR (16 UNI),0.759,0.95,59.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ALFAJORES Y GALLETAS,GALLETAS,Sin asignar,9 DE ORO
5630,HARINA PIZZA CAÑUELAS 1KG (10 UNI),1.5,1.8,41.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ENVASADOS,CAÑUELAS,HARINA,CAÑUELAS
5631,HARINA CAÑUELAS 0000 1KG (12 UNI),0.979,1.22,118.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ENVASADOS,CAÑUELAS,HARINA,CAÑUELAS
5741,HARINA INTEGRAL CAÑUELAS 1KG (10 UNI),1.6,2.0,4.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ENVASADOS,CAÑUELAS,HARINA,CAÑUELAS
5957,HARINA SAN AGUSTIN 0 1KG (12 UNI),0.748,0.9,76.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ENVASADOS,CAÑUELAS,Sin asignar,SAN AGUSTIN
6203,HARINA CAÑUELAS CON POLVO HORNEAR 1KG (12 UNI),1.305,1.63,5.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ENVASADOS,CAÑUELAS,Sin asignar,CAÑUELAS
HCM0270,HARINA DE MAIZ BLANCO CAÑUELAS 1 KG (10 UNI),2.32,2.78,42.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ENVASADOS,CAÑUELAS,Sin asignar,CAÑUELAS
AIF9030,SOPA BOX VERDURA MINI RAMEN 45 GR (6 UNI),1.224,1.53,12.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ENVASADOS,CAÑUELAS,Sin asignar,CAÑUELAS
AIF9028,SOPA BOX VERDURA ANILLITOS 45 GR (6 UNI),1.224,1.53,11.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ENVASADOS,CAÑUELAS,Sin asignar,CAÑUELAS
AIF9057,POLENTA BOX CON SALSA BOLOGNESA 75 GR (6 UNI),1.224,1.53,0.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ENVASADOS,CAÑUELAS,Sin asignar,CAÑUELAS
AIF9031,SOPA BOX POLLO MINI RAMEN 45 GR (6 UNI),1.224,1.53,8.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ENVASADOS,CAÑUELAS,Sin asignar,CAÑUELAS
AIF9029,SOPA BOX POLLO CON ANILLITO 45 GR (6 UNI),1.224,1.53,8.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ENVASADOS,CAÑUELAS,Sin asignar,CAÑUELAS
AIF9056,POLENTA BOX SALSA VEGETALES 75 GR (6 UNI),1.376,1.72,0.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ENVASADOS,CAÑUELAS,Sin asignar,CAÑUELAS
AIF9026,PURE DE PAPAS BOX 50 GR (6 UNI),1.376,1.72,11.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ENVASADOS,CAÑUELAS,Sin asignar,CAÑUELAS
5928,SEMOLIN CAÑUELAS KG,0.83,1.12,20.126,Uni,MOLINO CAÑUELAS URUGUAY S.A,ELABORACION Y PANADERIAS,ENVASADOS,Sin asignar,CAÑUELAS
PRE0131,PAN RALLADO MAMA COCINA CAÑUELAS 5 KG,9.01,10.81,5.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ELABORACION Y PANADERIAS,ENVASADOS,Sin asignar,CAÑUELAS
79,ACEITE ALTO OLEICO CAÑUELAS 900 ML (12 UNI),2.36,2.71,32.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ACEITES,DOMESTICOS,Sin asignar,CAÑUELAS
81,ACEITE GIRASOL CAÑUELAS 900 ML (12 UNI),1.96,2.25,114.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ACEITES,DOMESTICOS,Sin asignar,CAÑUELAS
80,ACEITE GIRASOL CAÑUELAS 5 LT (4 UNI),10.97,13.16,5.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ACEITES,GASTRONOMIA,Sin asignar,CAÑUELAS
82,ACEITE ALTO OLEICO CAÑUELAS 5 LT (4 UNI),12.16,13.62,1.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ACEITES,GASTRONOMIA,Sin asignar,CAÑUELAS
5629,PREMEZCLA ÑOQUIS DE PAPAS CAÑUELAS 400 GR (9 UNI),1.35,1.69,10.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ENVASADOS,Sin asignar,Sin asignar,CAÑUELAS
5891,PAN RALLADO CAÑUELAS 500GR (12 UNI),1.11,1.39,2.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ENVASADOS,Sin asignar,Sin asignar,CAÑUELAS
6062,HARINA CAÑUELAS 000 1KG (12 UNI),0.799,0.96,61.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ENVASADOS,Sin asignar,Sin asignar,CAÑUELAS
6209,PREMEZCLA PIZZA NAPOLI Y FOCACCIA X 5KG CAÑUELAS,5.51,6.89,2.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ELABORACION Y PANADERIAS,Sin asignar,Sin asignar,CAÑUELAS
6217,HARINA SAN AGUSTIN 0000 1 KG (12 UNI),0.813,0.98,325.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ENVASADOS,Sin asignar,Sin asignar,SAN AGUSTIN
127,PREMEZCLA BUDINES Y MUFFINS 5 KG CAÑUELAS,10.32,12.38,2.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ELABORACION Y PANADERIAS,Sin asignar,Sin asignar,CAÑUELAS
HCM0163,HARINA SAN AGUSTIN 00 1 KG (12 UNI),0.666,0.8,54.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ENVASADOS,Sin asignar,Sin asignar,SAN AGUSTIN
HIN0454,HARINA INTEGRAL CAÑUELAS 25 KG,19.558,23.47,0.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,GRANEL,Sin asignar,Sin asignar,CAÑUELAS
AIF9025,PASTEL DE PAPAS CON CARNE BOX 49 GR (6 UNI),1.376,1.72,12.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ENVASADOS,Sin asignar,Sin asignar,CAÑUELAS
AIF9035,PASTA SALSA DE QUESO BOX (6 UNI),1.376,1.72,12.0,Uni,MOLINO CAÑUELAS URUGUAY S.A,ENVASADOS,Sin asignar,Sin asignar,CAÑUELAS
108683,QUESO SANDWICHERO PARMALAT KG,291.381,350.0,22.186,Kg ,INDUSTRIA LACTEA SALTEÑA S.A,FIAMBRES Y QUESOS,QUESOS,Sin asignar,PARMALAT
108742,SALSA CHEDDAR DELICE 1 KG (20 UNI),201.446,252.0,7.0,Uni,INDUSTRIA LACTEA SALTEÑA S.A,FIAMBRES Y QUESOS,QUESOS,Sin asignar,PARMALAT
108733,SALSA CHEDDAR DELICE 250 GR (28 UNI),91.746,115.0,27.0,Uni,INDUSTRIA LACTEA SALTEÑA S.A,FIAMBRES Y QUESOS,QUESOS,Sin asignar,PARMALAT
108696,QUESO SUIZO SANDWICHERO KG,241.113,301.0,45.04,Kg ,INDUSTRIA LACTEA SALTEÑA S.A,FIAMBRES Y QUESOS,QUESOS,Sin asignar,
479536,QUESO MUZARELLA FETEADO PRESIDENT 150 GR,62.484,75.0,7.0,Uni,INDUSTRIA LACTEA SALTEÑA S.A,FIAMBRES Y QUESOS,QUESOS,Sin asignar,PRESIDENT
475684,QUESO REQUESON PRESIDENT 200GR (24 UNI),78.104,94.0,42.0,Uni,INDUSTRIA LACTEA SALTEÑA S.A,FIAMBRES Y QUESOS,QUESOS,Sin asignar,PRESIDENT
049716,QUESO CHEDDAR FETEADO PRESIDENT 200 GR DISP 6 UNI (36 UNI),106.563,128.0,138.0,Uni,INDUSTRIA LACTEA SALTEÑA S.A,FIAMBRES Y QUESOS,FETEADOS,Sin asignar,PRESIDENT
108611,LECHE DESLACTOSADA PARMALAT 1 LT,48.834,57.0,102.0,Uni,INDUSTRIA LACTEA SALTEÑA S.A,LACTEOS,PARMALAT,Sin asignar,PARMALAT
108681,LECHE ENTERA SIN FRIO PARMALAT 1 LT,36.521,43.0,4927.0,Uni,INDUSTRIA LACTEA SALTEÑA S.A,LACTEOS,PARMALAT,Sin asignar,PARMALAT
108682,LECHE DESCREMADA SIN FRIO PARMALAT 1 LT,36.521,43.0,2843.0,Uni,INDUSTRIA LACTEA SALTEÑA S.A,LACTEOS,PARMALAT,Sin asignar,PARMALAT
108687,CHOCOLATADA SIN FRIO PARMALAT 1 LT,44.704,54.0,395.0,Uni,INDUSTRIA LACTEA SALTEÑA S.A,LACTEOS,PARMALAT,Sin asignar,PARMALAT
450025,LECHE ENTERA BOTELLA PARMALAT 1 LT (6 UNI),52.653,61.0,19.0,Uni,INDUSTRIA LACTEA SALTEÑA S.A,LACTEOS,PARMALAT,Sin asignar,PARMALAT
450030,LECHE DESCREMADA BOTELLA PARMALAT 1 LT (6 UNI),39.0,45.0,-87.0,Uni,INDUSTRIA LACTEA SALTEÑA S.A,LACTEOS,PARMALAT,Sin asignar,PARMALAT
112413,CREMA DE LECHE PARMALAT CAJA 200 ML (24 UNI),56.039,70.0,63.0,Uni,INDUSTRIA LACTEA SALTEÑA S.A,LACTEOS,PARMALAT,Sin asignar,PARMALAT
108668,DULCE DE LECHE PARMALAT POTE 900 GR (12 UNI),139.619,168.0,0.0,Uni,INDUSTRIA LACTEA SALTEÑA S.A,LACTEOS,PARMALAT,DULCES,PARMALAT
108637,LECHE EN POLVO  KG (25 UNI),126.0,189.0,865.0,Uni,INDUSTRIA LACTEA SALTEÑA S.A,LACTEOS,PARMALAT,Sin asignar,PARMALAT
108734,SALSA CHEDDAR DELICE 500 GR (14 UNI),145.827,182.0,6.0,Uni,INDUSTRIA LACTEA SALTEÑA S.A,LACTEOS,PARMALAT,QUESOS,PARMALAT
112411,CHOCO MILK BOTELLA PARMALAT 200 ML (24 UNI),30.971,37.0,47.0,Uni,INDUSTRIA LACTEA SALTEÑA S.A,LACTEOS,PARMALAT,Sin asignar,PARMALAT
108604,LECHE ENTERA PARMALAT 1 LT,36.521,42.0,9.0,Uni,INDUSTRIA LACTEA SALTEÑA S.A,LACTEOS,PARMALAT,Sin asignar,PARMALAT
479711,MANTECA PRESIDENT 200 GR SIN SAL (20 UNI),72.009,86.0,16.0,Uni,INDUSTRIA LACTEA SALTEÑA S.A,LACTEOS,PARMALAT,Sin asignar,PRESIDENT
479429,MANTECA MINI PRESIDENT 10 GR SIN SAL 192 UNI,1230.123,1538.0,1.0,Uni,INDUSTRIA LACTEA SALTEÑA S.A,LACTEOS,PARMALAT,Sin asignar,
479713,MANTECA PRESIDENT 200 GR CON SAL (20UNI),72.009,86.0,17.0,Uni,INDUSTRIA LACTEA SALTEÑA S.A,LACTEOS,PARMALAT,Sin asignar,PRESIDENT
108608,CHOCOLATADA PARMALAT 1 LT,45.0,53.0,2.0,Uni,INDUSTRIA LACTEA SALTEÑA S.A,LACTEOS,PARMALAT,Sin asignar,PARMALAT
478667,SALSA 4 QUESOS PRESIDENT 200 GR (24 UNI),49.966,60.0,57.0,Uni,INDUSTRIA LACTEA SALTEÑA S.A,LACTEOS,PARMALAT,Sin asignar,PRESIDENT
478664,SALSA BLANCA SABOR CARNE PRESIDENT 200GR,62.352,78.0,0.0,Uni,INDUSTRIA LACTEA SALTEÑA S.A,LACTEOS,PARMALAT,Sin asignar,PRESIDENT
035681,CREMA CHANTILLY EN SPRAY PRESIDENT 250GR (12 UNI),171.111,214.0,6.0,Uni,INDUSTRIA LACTEA SALTEÑA S.A,ELABORACION Y PANADERIAS,ENVASADOS,Sin asignar,PRESIDENT
108601,MANTECA PARMALAT 5 KG,1277.983,1470.0,9.0,Uni,INDUSTRIA LACTEA SALTEÑA S.A,ELABORACION Y PANADERIAS,MARGARINAS,Sin asignar,PARMALAT
4602,CAJONES CALADOS BAJOS,323.837,356.0,18.0,Uni,INDUSTRIA LACTEA SALTEÑA S.A,HOGAR,Sin asignar,Sin asignar,
